,valAccuracy,learningrate,nstart,testAccuracy,dropoutFn,nlayers,dR,layerForm,activationFn
0,0.18750000447034834,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
1,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
2,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
3,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
4,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
5,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
6,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
7,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
8,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
9,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
10,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
11,0.16666667163372037,10.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
12,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
13,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
14,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
15,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
16,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
17,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
18,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
19,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
20,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
21,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
22,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
23,0.16666667163372037,10.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
24,0.1958333387970924,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
25,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
26,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
27,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
28,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
29,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
30,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
31,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
32,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
33,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
34,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
35,0.16666667163372037,10.0,1024,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
36,0.21666667163372036,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
37,0.20833334177732463,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
38,0.18750000447034834,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
39,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
40,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
41,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
42,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
43,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
44,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
45,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
46,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
47,0.16666667163372037,1.0,256,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
48,0.1958333387970924,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.0,rect,3
49,0.1958333387970924,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,2,0.5,rect,3
50,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.0,rect,3
51,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,3,0.5,rect,3
52,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.0,rect,3
53,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,4,0.5,rect,3
54,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.0,rect,3
55,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,8,0.5,rect,3
56,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.0,rect,3
57,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,16,0.5,rect,3
58,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.0,rect,3
59,0.16666667163372037,1.0,512,0.3461538553237915,<function dropout at 0x7f4e0fb6aa60>,32,0.5,rect,3
