"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"balance-scale",3,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0,2,0.981355965137482,0.910256385803223
"balance-scale",2,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0,2,0.97457629442215,0.955128192901611
"balance-scale",8,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0,2,0.972881376743317,0.916666686534882
"balance-scale",2,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0,2,0.966101706027985,0.903846144676208
"balance-scale",16,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0,2,0.96101695895195,0.910256385803223
"balance-scale",4,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0,2,0.947457617521286,0.891025722026825
"balance-scale",8,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0,2,0.94237288236618,0.929487228393555
"balance-scale",2,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0.5,2,0.940677946805954,0.910256445407867
"balance-scale",4,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0,2,0.932203412055969,0.89102566242218
"balance-scale",3,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0,2,0.915254235267639,0.89102566242218
"balance-scale",3,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0.5,2,0.913559305667877,0.871794939041138
"balance-scale",16,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0,2,0.898305058479309,0.839743614196777
"balance-scale",3,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0.5,2,0.864406764507294,0.801282048225403
"balance-scale",2,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0.5,2,0.852542364597321,0.833333373069763
"balance-scale",4,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0,2,0.832203388214111,0.769230842590332
"balance-scale",2,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0,2,0.738983035087585,0.769230842590332
"balance-scale",3,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0.5,2,0.735593199729919,0.78205132484436
"balance-scale",4,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0.5,2,0.73050844669342,0.679487228393555
"balance-scale",4,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0.5,2,0.654237270355225,0.538461565971375
"balance-scale",2,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0.5,2,0.616949135065079,0.628205120563507
"balance-scale",3,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0,2,0.576271176338196,0.506410241127014
"balance-scale",32,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0.5,2,0.525423765182495,0.46153849363327
"balance-scale",16,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0.5,2,0.516949173808098,0.46153849363327
"balance-scale",8,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0.5,2,0.508474588394165,0.506410300731659
"balance-scale",32,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0,2,0.500000017881394,0.46153849363327
"balance-scale",32,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0,2,0.484745764732361,0.429487198591232
"balance-scale",32,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0.5,2,0.477966111898422,0.46153849363327
"balance-scale",16,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0.5,2,0.471186450123787,0.371794879436493
"balance-scale",32,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0.5,2,0.45762711763382,0.46153849363327
"balance-scale",32,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0,2,0.45762711763382,0.46153849363327
"balance-scale",16,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0.5,2,0.45762711763382,0.46153849363327
"balance-scale",16,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0,2,0.45762711763382,0.46153849363327
"balance-scale",8,"<function dropout at 0x7f033e9a4ae8>",NA,0.1,NA,0.5,2,0.452542385458946,0.493589788675308
"balance-scale",8,"<function dropout at 0x7f033e9a4ae8>",NA,1,NA,0.5,2,0.396610167622566,0.455128222703934
"balance-scale",4,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0.5,2,0.371186456084251,0.403846174478531
"balance-scale",8,"<function dropout at 0x7f033e9a4ae8>",NA,0.01,NA,0,2,0.199999994039536,0.230769231915474
