"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"image-segmentation",2,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0,2,0.914000010490418,0.90238082408905
"image-segmentation",2,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0.5,2,0.908000010251999,0.899523675441742
"image-segmentation",4,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0,2,0.900000035762787,0.862856984138489
"image-segmentation",4,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0,2,0.879999989271164,0.856190323829651
"image-segmentation",3,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0,2,0.875999999046326,0.88999992609024
"image-segmentation",3,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0,2,0.851999998092651,0.799523711204529
"image-segmentation",2,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0,2,0.839999973773956,0.7838094830513
"image-segmentation",3,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0.5,2,0.797999978065491,0.78761899471283
"image-segmentation",2,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0.5,2,0.791999959945679,0.789047539234161
"image-segmentation",3,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0.5,2,0.76999996304512,0.779047608375549
"image-segmentation",8,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0,2,0.759999978542328,0.802857041358948
"image-segmentation",2,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0,2,0.699999988079071,0.623333275318146
"image-segmentation",2,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0.5,2,0.67599995136261,0.628095209598541
"image-segmentation",3,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0.5,2,0.589999973773956,0.595238089561462
"image-segmentation",16,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0,2,0.565999984741211,0.605238020420074
"image-segmentation",4,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0,2,0.5,0.569523751735687
"image-segmentation",4,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0.5,2,0.457999980449677,0.522380888462067
"image-segmentation",16,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0,2,0.41399999409914,0.397142827510834
"image-segmentation",8,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0,2,0.359999984502792,0.371904730796814
"image-segmentation",4,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0.5,2,0.357999986410141,0.340476185083389
"image-segmentation",8,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0,2,0.347999989613891,0.142857134342194
"image-segmentation",3,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0,2,0.280000001192093,0.327619075775146
"image-segmentation",4,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0.5,2,0.195999996736646,0.0633333325386047
"image-segmentation",16,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0,2,0.159999996423721,0.143809527158737
"image-segmentation",8,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0.5,2,0.142000000178814,0.142857134342194
"image-segmentation",32,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0.5,2,0.140000000596046,0.142857134342194
"image-segmentation",32,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0.5,2,0.140000000596046,0.142857134342194
"image-segmentation",32,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0.5,2,0.140000000596046,0.142857134342194
"image-segmentation",32,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0,2,0.140000000596046,0.142857134342194
"image-segmentation",16,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0.5,2,0.140000000596046,0.142857134342194
"image-segmentation",16,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0.5,2,0.140000000596046,0.142857134342194
"image-segmentation",16,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0.5,2,0.140000000596046,0.142857134342194
"image-segmentation",8,"<function dropout at 0x7f97b42a3ae8>",NA,1,NA,0.5,2,0.140000000596046,0.142857134342194
"image-segmentation",8,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0.5,2,0.115999994426966,0.0638095214962959
"image-segmentation",32,"<function dropout at 0x7f97b42a3ae8>",NA,0.01,NA,0,2,0.0599999986588955,0.143333315849304
"image-segmentation",32,"<function dropout at 0x7f97b42a3ae8>",NA,0.1,NA,0,2,0.0599999986588955,0.142857134342194
