"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"credit-approval",3,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0,2,0.893750017881394,0.854651212692261
"credit-approval",8,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0,2,0.86750003695488,0.848837196826935
"credit-approval",4,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0.5,2,0.865000009536743,0.872092962265015
"credit-approval",2,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0,2,0.86125003695488,0.860465109348297
"credit-approval",2,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0.5,2,0.856250011920929,0.877906918525696
"credit-approval",4,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0,2,0.855000025033951,0.860465168952942
"credit-approval",8,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0,2,0.846250027418137,0.82558137178421
"credit-approval",4,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0,2,0.837500035762787,0.843023180961609
"credit-approval",3,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0,2,0.837500035762787,0.854651093482971
"credit-approval",2,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0,2,0.837500035762787,0.813953459262848
"credit-approval",2,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0.5,2,0.82124999165535,0.84883725643158
"credit-approval",3,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0.5,2,0.813750022649765,0.872093021869659
"credit-approval",2,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0,2,0.762499988079071,0.767441928386688
"credit-approval",4,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0,2,0.745000064373016,0.808139562606812
"credit-approval",2,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0.5,2,0.726249980926513,0.80232560634613
"credit-approval",3,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0,2,0.724999964237213,0.697674453258514
"credit-approval",4,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0.5,2,0.716250014305115,0.686046540737152
"credit-approval",3,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0.5,2,0.707500010728836,0.703488409519196
"credit-approval",3,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0.5,2,0.692500054836273,0.67441862821579
"credit-approval",16,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0,2,0.676250022649765,0.715116322040558
"credit-approval",4,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0.5,2,0.667500048875809,0.656976759433746
"credit-approval",16,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0,2,0.662500023841858,0.59883725643158
"credit-approval",32,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0,2,0.625,0.558139562606812
"credit-approval",32,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0,2,0.625,0.558139562606812
"credit-approval",8,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0.5,2,0.625,0.558139562606812
"credit-approval",16,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0,2,0.613750010728836,0.558139562606812
"credit-approval",8,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0.5,2,0.585000026226044,0.540697693824768
"credit-approval",16,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0.5,2,0.426249998807907,0.441860467195511
"credit-approval",32,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0.5,2,0.425,0.441860437393188
"credit-approval",8,"<function dropout at 0x7ff62bff4ae8>",NA,0.01,NA,0,2,0.401250007748604,0.476744204759598
"credit-approval",16,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0.5,2,0.397500002384186,0.441860437393188
"credit-approval",8,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0.5,2,0.396250003576279,0.441860496997833
"credit-approval",32,"<function dropout at 0x7ff62bff4ae8>",NA,0.1,NA,0.5,2,0.375,0.441860467195511
"credit-approval",32,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0.5,2,0.375,0.441860496997833
"credit-approval",32,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0,2,0.375,0.441860467195511
"credit-approval",16,"<function dropout at 0x7ff62bff4ae8>",NA,1,NA,0.5,2,0.375,0.441860467195511
