"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"nursery",3,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0,2,0.999787533283234,1
"nursery",8,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0,2,0.999575066566467,0.999074101448059
"nursery",2,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0,2,0.998512732982635,0.998148083686829
"nursery",4,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0,2,0.997946214675903,0.998456835746765
"nursery",3,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0,2,0.991289019584656,0.990123331546783
"nursery",16,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0,2,0.988597786426544,0.989814698696136
"nursery",4,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0,2,0.984844303131104,0.989814698696136
"nursery",2,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0,2,0.980453312397003,0.976543128490448
"nursery",8,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0,2,0.933923530578613,0.937036991119385
"nursery",2,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0.5,2,0.931232339143753,0.937345623970032
"nursery",2,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0.5,2,0.919688421487808,0.926543056964874
"nursery",16,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0,2,0.918767756223679,0.926543116569519
"nursery",3,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0.5,2,0.910764890909195,0.903394937515259
"nursery",4,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0,2,0.910339975357056,0.913888812065125
"nursery",3,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0,2,0.89433428645134,0.904938280582428
"nursery",2,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0,2,0.887464618682861,0.894753098487854
"nursery",8,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0,2,0.861260604858399,0.870061695575714
"nursery",2,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0.5,2,0.851487219333649,0.852469086647034
"nursery",4,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0.5,2,0.84737960100174,0.844444394111633
"nursery",3,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0.5,2,0.832577925920487,0.825617253780365
"nursery",4,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0.5,2,0.81572237610817,0.856172800064087
"nursery",3,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0.5,2,0.767563718557358,0.782407343387604
"nursery",4,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0.5,2,0.633002835512161,0.641666650772095
"nursery",32,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0,2,0.561614727973938,0.445679008960724
"nursery",32,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0,2,0.559065127372742,0.662654280662537
"nursery",16,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0,2,0.440014162659645,0.333641976118088
"nursery",16,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0.5,2,0.40481584072113,0.328086405992508
"nursery",32,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0.5,2,0.370254936814308,0.38580247759819
"nursery",16,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0.5,2,0.351841348409653,0.32253086566925
"nursery",8,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0.5,2,0.347662886977196,0.30925926566124
"nursery",32,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0.5,2,0.332152968645096,0.329012364149094
"nursery",16,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0.5,2,0.331657212972641,0.341049402952194
"nursery",8,"<function dropout at 0x7f2b862a9ae8>",NA,0.1,NA,0.5,2,0.331586393713951,0.333641976118088
"nursery",32,"<function dropout at 0x7f2b862a9ae8>",NA,1,NA,0.5,2,0.325920668244362,0.333641976118088
"nursery",32,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0,2,0.324362596869469,0.33364200592041
"nursery",8,"<function dropout at 0x7f2b862a9ae8>",NA,0.01,NA,0.5,2,0.301770529150963,0.292901247739792
