"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"chess-krvkp",3,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0.5,2,0.999430215358734,0.98998749256134
"chess-krvkp",3,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0,2,0.997151041030884,0.989987552165985
"chess-krvkp",2,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0.5,2,0.996296364068985,0.98998749256134
"chess-krvkp",4,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0,2,0.99401707649231,0.984981298446655
"chess-krvkp",4,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0.5,2,0.992592620849609,0.988736033439636
"chess-krvkp",8,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0,2,0.99173789024353,0.987484455108643
"chess-krvkp",3,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0,2,0.988604068756104,0.979974985122681
"chess-krvkp",2,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0,2,0.988604009151459,0.98998749256134
"chess-krvkp",2,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0,2,0.988603949546814,0.981226563453674
"chess-krvkp",16,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0,2,0.984900277853012,0.981226623058319
"chess-krvkp",4,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0,2,0.980056995153427,0.976220309734344
"chess-krvkp",2,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0.5,2,0.96267808675766,0.963704645633698
"chess-krvkp",8,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0,2,0.961823344230652,0.968710958957672
"chess-krvkp",3,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0.5,2,0.952136784791946,0.961201608181
"chess-krvkp",2,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0,2,0.940455782413483,0.928660929203033
"chess-krvkp",4,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0,2,0.905982846021652,0.926157712936401
"chess-krvkp",3,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0,2,0.890313386917114,0.89361709356308
"chess-krvkp",2,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0.5,2,0.862962955236435,0.848560690879822
"chess-krvkp",8,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0,2,0.839886045455933,0.84480607509613
"chess-krvkp",3,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0.5,2,0.764957231283188,0.750938713550568
"chess-krvkp",16,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0,2,0.659829068183899,0.650813519954681
"chess-krvkp",16,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0,2,0.650142440199852,0.838548243045807
"chess-krvkp",4,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0.5,2,0.617094004154205,0.595744729042053
"chess-krvkp",4,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0.5,2,0.608262079954147,0.605757236480713
"chess-krvkp",8,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0.5,2,0.533618229627609,0.523153960704803
"chess-krvkp",8,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0.5,2,0.488603991270065,0.476846039295197
"chess-krvkp",32,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0.5,2,0.478632479906082,0.476846039295197
"chess-krvkp",32,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0,2,0.478632479906082,0.476846039295197
"chess-krvkp",32,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0.5,2,0.478632479906082,0.476846039295197
"chess-krvkp",32,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0,2,0.478632479906082,0.476846039295197
"chess-krvkp",32,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0.5,2,0.478632479906082,0.476846039295197
"chess-krvkp",32,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0,2,0.478632479906082,0.476846039295197
"chess-krvkp",16,"<function dropout at 0x7fe2a82b8ae8>",NA,0.01,NA,0.5,2,0.478632479906082,0.476846039295197
"chess-krvkp",16,"<function dropout at 0x7fe2a82b8ae8>",NA,0.1,NA,0.5,2,0.478632479906082,0.476846039295197
"chess-krvkp",16,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0.5,2,0.478632479906082,0.476846039295197
"chess-krvkp",8,"<function dropout at 0x7fe2a82b8ae8>",NA,1,NA,0.5,2,0.478632479906082,0.476846039295197
