"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"statlog-heart",2,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0,2,0.866666668653488,0.776119351387024
"statlog-heart",4,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0.5,2,0.862962961196899,0.761193990707397
"statlog-heart",3,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0.5,2,0.82592591047287,0.850746273994446
"statlog-heart",4,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0,2,0.811111116409302,0.776119351387024
"statlog-heart",8,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0,2,0.777777791023254,0.835820853710175
"statlog-heart",3,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0.5,2,0.777777791023254,0.761193990707397
"statlog-heart",2,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0.5,2,0.755555564165115,0.761193990707397
"statlog-heart",16,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0,2,0.744444477558136,0.62686562538147
"statlog-heart",2,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0,2,0.740740776062012,0.835820913314819
"statlog-heart",3,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0,2,0.733333367109299,0.820895552635193
"statlog-heart",2,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0.5,2,0.725925946235657,0.746268630027771
"statlog-heart",16,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0,2,0.718518537282944,0.791044771671295
"statlog-heart",3,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0,2,0.718518531322479,0.776119410991669
"statlog-heart",2,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0,2,0.714814829826355,0.746268630027771
"statlog-heart",3,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0.5,2,0.703703719377518,0.746268630027771
"statlog-heart",8,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0,2,0.703703701496124,0.805970132350922
"statlog-heart",4,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0.5,2,0.700000029802322,0.567164182662964
"statlog-heart",16,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0,2,0.692592638731003,0.552238821983337
"statlog-heart",8,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0.5,2,0.685185205936432,0.776119351387024
"statlog-heart",4,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0,2,0.670370388031006,0.761193990707397
"statlog-heart",4,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0,2,0.666666626930237,0.701492547988892
"statlog-heart",4,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0.5,2,0.651851838827133,0.731343269348145
"statlog-heart",2,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0.5,2,0.65185182094574,0.597014904022217
"statlog-heart",32,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0,2,0.63703705072403,0.552238821983337
"statlog-heart",8,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0,2,0.622222208976746,0.641790986061096
"statlog-heart",32,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0.5,2,0.592592597007752,0.552238821983337
"statlog-heart",32,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0,2,0.592592597007752,0.552238821983337
"statlog-heart",32,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0.5,2,0.592592597007752,0.552238821983337
"statlog-heart",32,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0,2,0.592592597007752,0.552238821983337
"statlog-heart",32,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0.5,2,0.592592597007752,0.552238821983337
"statlog-heart",16,"<function dropout at 0x7f5fda17eae8>",NA,0.1,NA,0.5,2,0.592592597007752,0.552238821983337
"statlog-heart",16,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0.5,2,0.592592597007752,0.552238821983337
"statlog-heart",8,"<function dropout at 0x7f5fda17eae8>",NA,1,NA,0.5,2,0.592592597007752,0.552238821983337
"statlog-heart",16,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0.5,2,0.585185194015503,0.552238821983337
"statlog-heart",8,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0.5,2,0.570370382070541,0.462686538696289
"statlog-heart",3,"<function dropout at 0x7f5fda17eae8>",NA,0.01,NA,0,2,0.444444447755814,0.641791045665741
