"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"heart-hungarian",2,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0.5,2,0.907407432794571,0.794520497322083
"heart-hungarian",2,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0,2,0.900000017881393,0.712328732013702
"heart-hungarian",4,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0,2,0.888888895511627,0.726027429103851
"heart-hungarian",4,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0,2,0.888888895511627,0.808219134807587
"heart-hungarian",3,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0,2,0.88148148059845,0.849315047264099
"heart-hungarian",2,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0.5,2,0.862962985038758,0.767123281955719
"heart-hungarian",3,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0,2,0.859259253740311,0.863013684749603
"heart-hungarian",8,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0,2,0.85185182094574,0.808219134807587
"heart-hungarian",3,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0.5,2,0.844444447755814,0.849315047264099
"heart-hungarian",4,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0,2,0.840740728378296,0.835616409778595
"heart-hungarian",2,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0.5,2,0.840740716457367,0.821917772293091
"heart-hungarian",8,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0,2,0.82592591047287,0.835616409778595
"heart-hungarian",2,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0,2,0.814814805984497,0.863013684749603
"heart-hungarian",2,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0,2,0.814814805984497,0.863013684749603
"heart-hungarian",16,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0,2,0.788888895511627,0.890410959720612
"heart-hungarian",3,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0,2,0.77407408952713,0.698630094528198
"heart-hungarian",3,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0.5,2,0.692592626810074,0.767123341560364
"heart-hungarian",8,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0,2,0.666666686534881,0.643835604190826
"heart-hungarian",3,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0.5,2,0.559259283542633,0.561643898487091
"heart-hungarian",4,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0.5,2,0.540740764141083,0.630137026309967
"heart-hungarian",4,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0.5,2,0.540740752220154,0.50684928894043
"heart-hungarian",32,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0,2,0.537037032842636,0.643835604190826
"heart-hungarian",32,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0.5,2,0.529629617929459,0.643835604190826
"heart-hungarian",4,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0.5,2,0.525925922393799,0.643835604190826
"heart-hungarian",16,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0,2,0.525925916433334,0.643835604190826
"heart-hungarian",8,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0.5,2,0.52222221493721,0.643835604190826
"heart-hungarian",32,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0.5,2,0.518518507480621,0.643835604190826
"heart-hungarian",32,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0,2,0.518518507480621,0.643835604190826
"heart-hungarian",32,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0.5,2,0.518518507480621,0.643835604190826
"heart-hungarian",32,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0,2,0.518518507480621,0.643835604190826
"heart-hungarian",16,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0.5,2,0.518518507480621,0.643835604190826
"heart-hungarian",16,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0.5,2,0.518518507480621,0.643835604190826
"heart-hungarian",16,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0,2,0.518518507480621,0.643835604190826
"heart-hungarian",16,"<function dropout at 0x7f4c6b87eae8>",NA,1,NA,0.5,2,0.518518507480621,0.643835604190826
"heart-hungarian",8,"<function dropout at 0x7f4c6b87eae8>",NA,0.1,NA,0.5,2,0.518518507480621,0.643835604190826
"heart-hungarian",8,"<function dropout at 0x7f4c6b87eae8>",NA,0.01,NA,0.5,2,0.455555561184883,0.547945201396942
