"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"breast-cancer-wisc-diag",2,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0.5,2,0.978461539745331,0.978873193264008
"breast-cancer-wisc-diag",4,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0,2,0.973846155405045,0.978873193264008
"breast-cancer-wisc-diag",3,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0.5,2,0.969230771064758,0.978873193264008
"breast-cancer-wisc-diag",8,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0,2,0.966153848171234,0.964788734912872
"breast-cancer-wisc-diag",3,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0,2,0.966153848171234,0.978873252868652
"breast-cancer-wisc-diag",8,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0,2,0.953846156597138,0.978873193264008
"breast-cancer-wisc-diag",3,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0,2,0.953846156597138,0.98591548204422
"breast-cancer-wisc-diag",2,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0,2,0.953846156597138,0.97183096408844
"breast-cancer-wisc-diag",2,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0,2,0.953846156597138,0.978873252868652
"breast-cancer-wisc-diag",4,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0,2,0.946153849363327,0.971830904483795
"breast-cancer-wisc-diag",2,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0.5,2,0.946153849363327,0.964788734912872
"breast-cancer-wisc-diag",4,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0,2,0.938461542129517,0.908450722694397
"breast-cancer-wisc-diag",3,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0.5,2,0.938461542129517,0.978873252868652
"breast-cancer-wisc-diag",2,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0.5,2,0.938461542129517,0.98591548204422
"breast-cancer-wisc-diag",16,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0,2,0.923076927661896,0.936619699001312
"breast-cancer-wisc-diag",2,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0,2,0.923076927661896,0.95774644613266
"breast-cancer-wisc-diag",3,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0.5,2,0.921538466215134,0.943662047386169
"breast-cancer-wisc-diag",8,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0,2,0.892307698726654,0.950704216957092
"breast-cancer-wisc-diag",3,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0,2,0.875384622812271,0.957746386528015
"breast-cancer-wisc-diag",4,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0.5,2,0.861538469791412,0.88732385635376
"breast-cancer-wisc-diag",4,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0.5,2,0.853846162557602,0.767605602741241
"breast-cancer-wisc-diag",32,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0,2,0.707692325115204,0.626760601997375
"breast-cancer-wisc-diag",32,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0,2,0.703076940774918,0.654929518699646
"breast-cancer-wisc-diag",8,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0.5,2,0.686153864860535,0.774647831916809
"breast-cancer-wisc-diag",16,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0,2,0.618461558222771,0.626760601997375
"breast-cancer-wisc-diag",8,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0.5,2,0.618461558222771,0.626760601997375
"breast-cancer-wisc-diag",32,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0.5,2,0.615384638309479,0.626760542392731
"breast-cancer-wisc-diag",32,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0.5,2,0.615384638309479,0.626760601997375
"breast-cancer-wisc-diag",32,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0,2,0.615384638309479,0.626760601997375
"breast-cancer-wisc-diag",32,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0.5,2,0.615384638309479,0.626760601997375
"breast-cancer-wisc-diag",16,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0.5,2,0.615384638309479,0.626760601997375
"breast-cancer-wisc-diag",16,"<function dropout at 0x7fc0ddf56ae8>",NA,0.01,NA,0,2,0.615384638309479,0.626760542392731
"breast-cancer-wisc-diag",16,"<function dropout at 0x7fc0ddf56ae8>",NA,0.1,NA,0.5,2,0.615384638309479,0.626760601997375
"breast-cancer-wisc-diag",16,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0.5,2,0.615384638309479,0.626760601997375
"breast-cancer-wisc-diag",8,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0.5,2,0.615384638309479,0.626760601997375
"breast-cancer-wisc-diag",4,"<function dropout at 0x7fc0ddf56ae8>",NA,1,NA,0.5,2,0.615384638309479,0.626760482788086
