"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"lung-cancer",16,"<function dropout at 0x7fa76f5e1a60>",512,0.01,"cone",0,2,1,0.375
"lung-cancer",16,"<function dropout at 0x7fa76f5e1a60>",1024,0.01,"cone",0,2,1,0.375
"lung-cancer",16,"<function dropout at 0x7f67341ceb70>",256,0.01,"rect",0,2,1,0.875
"lung-cancer",16,"<function dropout at 0x7f67341ceb70>",512,0.01,"rect",0,2,1,0.625
"lung-cancer",8,"<function dropout at 0x7fa76f5e1a60>",256,0.01,"cone",0,2,1,0
"lung-cancer",8,"<function dropout at 0x7fa76f5e1a60>",1024,0.01,"cone",0,2,1,0.375
"lung-cancer",8,"<function dropout at 0x7f67341ceb70>",256,0.01,"rect",0,2,1,0.5
"lung-cancer",8,"<function dropout at 0x7f67341ceb70>",512,0.01,"rect",0,2,1,0.5
"lung-cancer",8,"<function dropout at 0x7f67341ceb70>",256,0.1,"rect",0,2,1,0.75
"lung-cancer",4,"<function dropout at 0x7fa76f5e1a60>",256,0.01,"cone",0.5,2,1,0.625
"lung-cancer",4,"<function dropout at 0x7f67341ceb70>",512,0.01,"rect",0.5,2,1,0.625
"lung-cancer",4,"<function dropout at 0x7fa76f5e1a60>",512,0.01,"cone",0,2,1,0.625
"lung-cancer",4,"<function dropout at 0x7fa76f5e1a60>",1024,0.01,"cone",0,2,1,0.625
"lung-cancer",4,"<function dropout at 0x7f67341ceb70>",512,0.01,"rect",0,2,1,0.5
"lung-cancer",4,"<function dropout at 0x7fa76f5e1a60>",256,0.1,"cone",0,2,1,0.625
"lung-cancer",4,"<function dropout at 0x7fa76f5e1a60>",512,0.1,"cone",0,2,1,0.5
"lung-cancer",4,"<function dropout at 0x7f67341ceb70>",256,0.1,"rect",0,2,1,0.5
"lung-cancer",4,"<function dropout at 0x7f67341ceb70>",512,0.1,"rect",0,2,1,0.25
"lung-cancer",3,"<function dropout at 0x7fa76f5e1a60>",512,0.01,"cone",0.5,2,1,0.625
"lung-cancer",3,"<function dropout at 0x7f67341ceb70>",512,0.01,"rect",0.5,2,1,0.375
"lung-cancer",3,"<function dropout at 0x7f67341ceb70>",1024,0.01,"rect",0.5,2,1,0.75
"lung-cancer",3,"<function dropout at 0x7fa76f5e1a60>",256,0.01,"cone",0,2,1,0.625
"lung-cancer",3,"<function dropout at 0x7f67341ceb70>",256,0.01,"rect",0,2,1,0.625
"lung-cancer",3,"<function dropout at 0x7f67341ceb70>",512,0.01,"rect",0,2,1,0.5
"lung-cancer",3,"<function dropout at 0x7fa76f5e1a60>",256,0.1,"cone",0,2,1,0.5
