"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"hayes-roth",2,"<function dropout at 0x7f194c315a60>",256,0.1,"cone",0.5,2,0.897058814764023,0.464285731315613
"hayes-roth",4,"<function dropout at 0x7f194c315a60>",1024,0.01,"cone",0,2,0.888235294818878,0.535714328289032
"hayes-roth",4,"<function dropout at 0x7fce48da9b70>",512,0.01,"rect",0.5,2,0.879411751031876,0.464285731315613
"hayes-roth",3,"<function dropout at 0x7f194c315a60>",256,0.01,"cone",0.5,2,0.876470601558686,0.5
"hayes-roth",3,"<function dropout at 0x7fce48da9b70>",512,0.1,"rect",0.5,2,0.867647063732147,0.607142925262451
"hayes-roth",3,"<function dropout at 0x7f194c315a60>",256,0.1,"cone",0.5,2,0.867647063732147,0.464285731315613
"hayes-roth",2,"<function dropout at 0x7f194c315a60>",512,0.1,"cone",0.5,2,0.864705902338028,0.464285731315613
"hayes-roth",8,"<function dropout at 0x7f194c315a60>",512,0.01,"cone",0,2,0.861764705181122,0.607142925262451
"hayes-roth",4,"<function dropout at 0x7fce48da9b70>",256,0.01,"rect",0,2,0.861764705181122,0.464285731315613
"hayes-roth",2,"<function dropout at 0x7f194c315a60>",1024,0.1,"cone",0.5,2,0.858823531866074,0.5
"hayes-roth",3,"<function dropout at 0x7fce48da9b70>",256,0.01,"rect",0.5,2,0.855882358551026,0.392857134342194
"hayes-roth",3,"<function dropout at 0x7f194c315a60>",512,0.01,"cone",0.5,2,0.850000017881394,0.571428596973419
"hayes-roth",3,"<function dropout at 0x7fce48da9b70>",1024,0.01,"rect",0.5,2,0.850000005960465,0.392857164144516
"hayes-roth",2,"<function dropout at 0x7fce48da9b70>",512,0.1,"rect",0.5,2,0.844117683172226,0.785714328289032
"hayes-roth",2,"<function dropout at 0x7f194c315a60>",1024,0.01,"cone",0.5,2,0.844117677211762,0.321428596973419
"hayes-roth",2,"<function dropout at 0x7fce48da9b70>",256,0.1,"rect",0.5,2,0.844117659330368,0.607142925262451
"hayes-roth",3,"<function dropout at 0x7f194c315a60>",512,0.01,"cone",0,2,0.841176497936249,0.321428596973419
"hayes-roth",3,"<function dropout at 0x7fce48da9b70>",512,0.01,"rect",0.5,2,0.841176491975784,0.357142865657806
"hayes-roth",2,"<function dropout at 0x7f194c315a60>",1024,0.01,"cone",0,2,0.84117648601532,0.571428596973419
"hayes-roth",2,"<function dropout at 0x7fce48da9b70>",256,1,"rect",0,2,0.841176474094391,0.857142865657806
"hayes-roth",4,"<function dropout at 0x7fce48da9b70>",512,0.1,"rect",0.5,2,0.838235330581665,0.5
"hayes-roth",4,"<function dropout at 0x7fce48da9b70>",256,0.1,"rect",0.5,2,0.838235324621201,0.642857193946838
"hayes-roth",2,"<function dropout at 0x7f194c315a60>",256,0.01,"cone",0,2,0.838235318660736,0.464285731315613
"hayes-roth",3,"<function dropout at 0x7f194c315a60>",512,0.1,"cone",0.5,2,0.838235312700272,0.392857164144516
"hayes-roth",2,"<function dropout at 0x7fce48da9b70>",1024,0.01,"rect",0.5,2,0.838235306739807,0.464285731315613
"hayes-roth",3,"<function dropout at 0x7f194c315a60>",512,0.1,"cone",0,2,0.838235306739807,0.464285731315613
"hayes-roth",3,"<function dropout at 0x7f194c315a60>",1024,0.1,"cone",0,2,0.838235300779343,0.392857164144516
