"dataset","nlayers","dropoutFn","nstart","learningrate","layerForm","dR","activationFn","valAccuracy","testAccuracy"
"heart-hungarian",4,"<function dropout at 0x7fd5334d3a60>",1024,0.01,"cone",0,2,0.914814847707748,0.835616409778595
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",256,0.01,"cone",0,2,0.914814847707748,0.808219134807587
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",256,1,"cone",0,2,0.91111114025116,0.794520497322083
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",256,0.1,"cone",0,2,0.903703725337982,0.863013684749603
"heart-hungarian",2,"<function dropout at 0x7fb626f91b70>",1024,0.01,"rect",0.5,2,0.89629630446434,0.794520556926727
"heart-hungarian",3,"<function dropout at 0x7fd5334d3a60>",512,0.1,"cone",0.5,2,0.892592602968216,0.821917772293091
"heart-hungarian",8,"<function dropout at 0x7fd5334d3a60>",1024,0.1,"cone",0,2,0.892592602968216,0.863013684749603
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",512,0.1,"cone",0.5,2,0.892592602968216,0.863013684749603
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",256,0.01,"rect",0.5,2,0.888888895511627,0.835616409778595
"heart-hungarian",4,"<function dropout at 0x7fd5334d3a60>",256,0.01,"cone",0,2,0.888888895511627,0.739726006984711
"heart-hungarian",4,"<function dropout at 0x7fd5334d3a60>",512,0.01,"cone",0,2,0.888888895511627,0.863013684749603
"heart-hungarian",3,"<function dropout at 0x7fd5334d3a60>",1024,0.01,"cone",0.5,2,0.888888895511627,0.794520497322083
"heart-hungarian",3,"<function dropout at 0x7fd5334d3a60>",512,0.01,"cone",0,2,0.888888895511627,0.876712322235107
"heart-hungarian",3,"<function dropout at 0x7fb626f91b70>",256,0.1,"rect",0.5,2,0.888888895511627,0.849315047264099
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",256,0.01,"cone",0.5,2,0.888888895511627,0.821917772293091
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",1024,0.01,"cone",0.5,2,0.888888895511627,0.835616409778595
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",256,0.1,"cone",0.5,2,0.888888895511627,0.835616409778595
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",1024,0.1,"cone",0.5,2,0.888888895511627,0.876712322235107
"heart-hungarian",3,"<function dropout at 0x7fb626f91b70>",512,0.01,"rect",0.5,2,0.885185194015503,0.821917772293091
"heart-hungarian",3,"<function dropout at 0x7fb626f91b70>",256,0.01,"rect",0.5,2,0.885185188055038,0.835616409778595
"heart-hungarian",3,"<function dropout at 0x7fd5334d3a60>",256,0.01,"cone",0,2,0.88148148059845,0.849315047264099
"heart-hungarian",3,"<function dropout at 0x7fb626f91b70>",512,0.01,"rect",0,2,0.88148148059845,0.835616409778595
"heart-hungarian",8,"<function dropout at 0x7fb626f91b70>",256,0.01,"rect",0,2,0.877777779102325,0.890410959720612
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",512,0.01,"rect",0,2,0.877777773141861,0.849315047264099
"heart-hungarian",3,"<function dropout at 0x7fd5334d3a60>",1024,0.01,"cone",0,2,0.874074065685272,0.904109597206116
"heart-hungarian",3,"<function dropout at 0x7fb626f91b70>",512,0.1,"rect",0.5,2,0.874074065685272,0.808219194412231
"heart-hungarian",8,"<function dropout at 0x7fd5334d3a60>",512,0.1,"cone",0,2,0.870370370149613,0.849315047264099
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",512,0.01,"rect",0.5,2,0.870370364189148,0.835616409778595
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",1024,0.01,"rect",0.5,2,0.870370358228683,0.876712322235107
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",512,0.1,"cone",0,2,0.870370358228683,0.835616409778595
"heart-hungarian",4,"<function dropout at 0x7fd5334d3a60>",512,0.1,"cone",0.5,2,0.866666674613953,0.849315047264099
"heart-hungarian",3,"<function dropout at 0x7fd5334d3a60>",512,0.1,"cone",0,2,0.866666668653488,0.835616409778595
"heart-hungarian",3,"<function dropout at 0x7fb626f91b70>",1024,0.01,"rect",0.5,2,0.866666662693024,0.876712322235107
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",512,0.1,"rect",0.5,2,0.866666656732559,0.849315047264099
"heart-hungarian",8,"<function dropout at 0x7fb626f91b70>",512,0.01,"rect",0,2,0.866666656732559,0.849315047264099
"heart-hungarian",2,"<function dropout at 0x7fb626f91b70>",256,0.01,"rect",0,2,0.866666650772095,0.835616409778595
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",1024,0.1,"rect",0.5,2,0.862962955236435,0.863013684749603
"heart-hungarian",2,"<function dropout at 0x7fb626f91b70>",512,0.1,"rect",0.5,2,0.85925926566124,0.835616409778595
"heart-hungarian",32,"<function dropout at 0x7fb626f91b70>",512,0.01,"rect",0,2,0.859259259700775,0.808219194412231
"heart-hungarian",4,"<function dropout at 0x7fd5334d3a60>",1024,0.1,"cone",0,2,0.859259253740311,0.876712322235107
"heart-hungarian",3,"<function dropout at 0x7fd5334d3a60>",1024,0.1,"cone",0.5,2,0.859259247779846,0.849315047264099
"heart-hungarian",2,"<function dropout at 0x7fb626f91b70>",256,1,"rect",0,2,0.859259247779846,0.83561646938324
"heart-hungarian",16,"<function dropout at 0x7fb626f91b70>",1024,0.01,"rect",0,2,0.859259241819382,0.821917772293091
"heart-hungarian",3,"<function dropout at 0x7fb626f91b70>",256,0.01,"rect",0,2,0.859259235858917,0.890410959720612
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",512,0.01,"cone",0,2,0.859259235858917,0.808219134807587
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",1024,0.01,"cone",0,2,0.855555540323258,0.835616409778595
"heart-hungarian",2,"<function dropout at 0x7fb626f91b70>",1024,0.1,"rect",0,2,0.855555540323258,0.821917772293091
"heart-hungarian",2,"<function dropout at 0x7fb626f91b70>",512,0.01,"rect",0,2,0.855555528402329,0.849315047264099
"heart-hungarian",2,"<function dropout at 0x7fb626f91b70>",256,0.01,"rect",0.5,2,0.855555528402328,0.849315047264099
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",512,0.1,"rect",0,2,0.851851850748062,0.876712322235107
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",256,0.01,"rect",0,2,0.851851844787598,0.849315047264099
"heart-hungarian",2,"<function dropout at 0x7fd5334d3a60>",1024,0.1,"cone",0,2,0.851851838827133,0.876712322235107
"heart-hungarian",2,"<function dropout at 0x7fb626f91b70>",1024,1,"rect",0,2,0.851851832866669,0.849315047264099
"heart-hungarian",3,"<function dropout at 0x7fd5334d3a60>",256,0.1,"cone",0.5,2,0.85185182094574,0.835616409778595
"heart-hungarian",16,"<function dropout at 0x7fb626f91b70>",256,0.1,"rect",0,2,0.848148143291473,0.890410959720612
"heart-hungarian",4,"<function dropout at 0x7fb626f91b70>",256,0.1,"rect",0,2,0.848148143291473,0.849315047264099
